------------------------------------------------------------------------------------
log file for recomend system \\ script made by Dmitry Chapliuk 
[2016-09-28 13:29:06] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bkg-35 Client_ID: 000036758
[2016-09-28 13:29:06] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0700006005 Client_ID: 000036758
[2016-09-28 13:29:06] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bskr-31 Client_ID: 000036758
[2016-09-28 13:30:26] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 6403230 Client_ID: 000037680
[2016-09-28 13:30:26] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F000332 Client_ID: 000037680
[2016-09-28 13:30:26] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICT1912 Client_ID: 000037680
[2016-09-28 13:32:21] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): fmaster202 Client_ID: 000044745
[2016-09-28 13:33:41] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): W004505 Client_ID: 1927452169.1474331508
[2016-09-28 13:33:41] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4307030 Client_ID: 1927452169.1474331508
[2016-09-28 14:57:33] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0700000238 Client_ID: 2023561532.1427049740
[2016-09-28 14:57:33] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0000595039 Client_ID: 2023561532.1427049740
[2016-09-28 14:57:33] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0700000240 Client_ID: 2023561532.1427049740
[2016-09-28 15:03:20] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): IVF0002 Client_ID: 000044598
[2016-09-28 15:05:40] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bbarc255 Client_ID: 000030001
[2016-09-28 15:07:01] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): spromig200n229 Client_ID: 905648890.1445936562
[2016-09-28 15:07:01] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): svarog-u-30-ar-40-kr1-r Client_ID: 905648890.1445936562
[2016-09-28 15:07:01] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): br70s-08-5 Client_ID: 905648890.1445936562
[2016-09-28 15:07:01] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 161112R150 Client_ID: 905648890.1445936562
[2016-09-28 15:10:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4295760 Client_ID: 000044850
[2016-09-28 15:10:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4294880 Client_ID: 000044850
[2016-09-28 15:12:49] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 126024R150 Client_ID: 000042102
[2016-09-28 15:18:42] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): komtor250 Client_ID: 000044878
[2016-09-28 15:51:47] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): wt20-30-175 Client_ID: 000041540
[2016-09-28 16:11:24] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): br70s-30-5 Client_ID: 000041540
[2016-09-29 10:32:29] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ISM0067 Client_ID: 000044867
[2016-09-29 10:32:29] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ISM0066 Client_ID: 000044867
[2016-09-29 10:34:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): br70s-20-5 Client_ID: 000041540
[2016-09-29 10:35:33] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 10039 Client_ID: 000044886
[2016-09-29 10:41:32] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sarc205b-z203 Client_ID: 000044283
[2016-09-29 10:43:04] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 16337 Client_ID: 335406684.1472203956
[2016-09-29 10:43:04] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): brsopc40 Client_ID: 335406684.1472203956
[2016-09-29 10:43:04] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bctsop40 Client_ID: 335406684.1472203956
[2016-09-29 10:43:04] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bctkat40 Client_ID: 335406684.1472203956
[2016-09-29 10:43:04] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bdifcut40 Client_ID: 335406684.1472203956
[2016-09-29 10:44:18] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): BSR266 Client_ID: 000034989
[2016-09-29 10:46:27] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 816304 Client_ID: 000044884
[2016-09-29 11:20:42] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): МР-3-35 Client_ID: 000039415
[2016-09-29 12:09:59] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F11409 Client_ID: 000036606
[2016-09-29 12:09:59] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): gk40kord Client_ID: 000036606
[2016-09-29 12:09:59] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): barskragi Client_ID: 000036606
[2016-09-29 12:11:07] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): redyr66red Client_ID: 000039453
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): kg150 Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bskr-31 Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bed500 Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): shd041500 Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0700005008 Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0700000762 Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): tc311090с8 Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): svsvet410din Client_ID: 000044833
[2016-09-29 12:13:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sf611090 Client_ID: 000044833
[2016-09-29 12:13:16] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4600202WD0 Client_ID: 000044833
[2016-09-29 12:13:16] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4600303AM0 Client_ID: 000044833
[2016-09-29 12:13:16] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4600404AM0 Client_ID: 000044833
[2016-09-29 12:14:37] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICS0078 Client_ID: 000034410
[2016-09-29 12:14:37] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICU0003-08 Client_ID: 000034410
[2016-09-29 12:14:37] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICT2795 Client_ID: 000034410
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0700005011 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0467222007 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sf511090 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sf611090 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0700012030 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): Optimizator-DM Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 0701415963 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 992520 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): svaroggs1 Client_ID: 1438841654.1474221373
[2016-09-29 12:49:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): svarog-u-30-ar-40-kr1-r Client_ID: 1438841654.1474221373
[2016-09-29 13:45:13] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 1A50126910 Client_ID: 1916071563.1399447874
[2016-09-29 13:46:36] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): brs308LSi0815 Client_ID: 1801857460.1391689176
[2016-09-29 13:46:36] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): fkrnd2asf49-13-krbn Client_ID: 1801857460.1391689176
[2016-09-29 13:46:36] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): BM15AK3 Client_ID: 1801857460.1391689176
[2016-09-29 13:46:36] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 1612089820 Client_ID: 1801857460.1391689176
[2016-09-29 13:50:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F140.0442 Client_ID: 000035756
[2016-09-29 13:50:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F140.0379 Client_ID: 000035756
[2016-09-29 13:50:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICF0562 Client_ID: 000035756
[2016-09-29 14:38:12] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sproarc180-z208s Client_ID: 000044901
[2016-09-29 14:45:36] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): barc250380sever Client_ID: 000044539
[2016-09-29 14:52:59] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): btig315pacdc Client_ID: 000041705
[2016-09-29 14:57:51] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICU0004-08 Client_ID: 000030663
[2016-09-29 14:59:15] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): R63-5-1 Client_ID: 000043759
[2016-09-29 15:01:34] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 816379 Client_ID: 000022827
[2016-09-29 15:02:24] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 192FBK2005R Client_ID: 000044904
[2016-09-29 15:19:26] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ssumka Client_ID: 000044881
[2016-09-29 15:19:26] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 090-002040-00502 Client_ID: 000044881
[2016-09-29 15:19:26] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 094-005313-00000 Client_ID: 000044881
[2016-09-29 15:19:26] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 094-005314-00000 Client_ID: 000044881
[2016-09-30 10:13:09] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): fkrdasf49-13 Client_ID: 000024114
[2016-09-30 10:15:20] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): komtor250 Client_ID: 000044860
[2016-09-30 10:16:20] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bars-70-s-6-prov Client_ID: 000041233
[2016-09-30 10:16:20] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 6602703 Client_ID: 000041233
[2016-09-30 10:17:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): srealarc200 Client_ID: 000044913
[2016-09-30 10:17:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): fkrdasf49-13 Client_ID: 000044913
[2016-09-30 10:17:48] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sk1 Client_ID: 000044913
[2016-09-30 10:20:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICU0004-08 Client_ID: 000044851
[2016-09-30 10:20:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ICF0539 Client_ID: 000044851
[2016-09-30 10:38:12] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 9876635 Client_ID: 772141839.1467623870
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 090-002040-00502 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bskr-25imp Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): b8 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 722112 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 742054 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 722227 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 68 071 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4600303AM0 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): wl20-16-175 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 68 068 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F124.0011 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F124.0026 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F002.0058 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F1032 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F140.0059 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F140.0253 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F140.0051 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F140.0242 Client_ID: 1235043738.1392018535
[2016-09-30 12:43:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): F003.0013 Client_ID: 1235043738.1392018535
[2016-09-30 12:44:51] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sarc160pfc Client_ID: 000044881
[2016-09-30 12:46:00] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 002.0604 Client_ID: 000044800
[2016-09-30 12:46:56] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sproarc180-z208s Client_ID: 000044249
[2016-09-30 12:49:17] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4153040 Client_ID: 39160453.1467468576
[2016-09-30 12:49:17] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 4275240 Client_ID: 39160453.1467468576
[2016-09-30 12:49:18] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): 9580173 Client_ID: 39160453.1467468576
[2016-09-30 12:49:18] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bars-cusi3-prov-d1-0-5kg Client_ID: 39160453.1467468576
[2016-10-03 10:26:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): wc20-10175 Client_ID: 1647956691.1459281875
[2016-10-03 10:26:03] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): wl15-24-175 Client_ID: 1647956691.1459281875
[2016-10-03 10:27:58] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): barc200 Client_ID: 000036606
[2016-10-03 10:30:23] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): IIC0160 Client_ID: 000044936
[2016-10-03 10:32:09] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): br70s-20-5 Client_ID: 000022537
[2016-10-03 10:32:09] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): br70s-30-5 Client_ID: 000022537
[2016-10-03 10:32:09] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): barsprut245 Client_ID: 000022537
[2016-10-03 10:33:57] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): R63-6-10 Client_ID: 1990677667.1471874652
[2016-10-03 10:36:52] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bprofarc253keis Client_ID: 000043421
[2016-10-03 10:39:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): IVB0606 Client_ID: 000035133
[2016-10-03 10:39:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): IVU0606-19 Client_ID: 000035133
[2016-10-03 10:39:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): IVS0607 Client_ID: 000035133
[2016-10-03 10:39:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ISM0066 Client_ID: 000035133
[2016-10-03 10:39:05] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): IVF0606 Client_ID: 000035133
[2016-10-03 11:50:02] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): ER308L24 Client_ID: 1647956691.1459281875
[2016-10-03 13:25:24] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): barsms307turboblok Client_ID: 000044909
[2016-10-03 13:25:24] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): fbarsms307turbo Client_ID: 000044909
[2016-10-03 13:26:49] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): n201pl Client_ID: 000025871
[2016-10-03 13:28:53] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): sprotig200pdsp Client_ID: 000044249
[2016-10-03 13:28:53] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): bkg-25 Client_ID: 000044249
[2016-10-03 13:28:53] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): barsms307 Client_ID: 000044249
[2016-10-03 13:28:53] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): glassbars307vnesh Client_ID: 000044249
[2016-10-03 13:28:53] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): regu30ar40-p2kp22 Client_ID: 000044249
[2016-10-03 13:28:53] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): rgas63ch Client_ID: 000044249
[2016-10-03 13:28:53] ACTION:buy status:error * request from_ip:[185.48.59.44] SKU(itemid): homut10-16 Client_ID: 000044249
